YearMonth,GHI_kWh_m2_day,T2M,RH2M,WS2M,PRECTOT,Year,Month,Lat,Lon,Province,GHI_Annual_kWh_m2_year
2017-12-01,6.65,20.92,87.67,3.46,,2017.0,12.0,16.4637,107.5909,Huế,2427.25
,14.5,25.04,86.11,2.51,,2019.5,6.5,16.4637,107.5909,Huế,5292.5
2018-01-01,8.95,20.59,90.32,2.91,,2018.0,1.0,16.4637,107.5909,Huế,3266.7499999999995
2018-02-01,12.05,19.67,87.59,2.58,,2018.0,2.0,16.4637,107.5909,Huế,4398.25
2018-03-01,15.19,22.59,87.15,2.46,,2018.0,3.0,16.4637,107.5909,Huế,5544.349999999999
2018-04-01,17.69,24.64,85.94,2.28,,2018.0,4.0,16.4637,107.5909,Huế,6456.85
2018-05-01,21.88,27.63,82.46,1.49,,2018.0,5.0,16.4637,107.5909,Huế,7986.2
2018-06-01,17.35,27.76,81.31,2.3,,2018.0,6.0,16.4637,107.5909,Huế,6332.750000000001
2018-07-01,15.73,27.56,82.37,2.5,,2018.0,7.0,16.4637,107.5909,Huế,5741.45
2018-08-01,16.93,27.49,81.34,3.0,,2018.0,8.0,16.4637,107.5909,Huế,6179.45
2018-09-01,19.08,27.36,82.95,1.89,,2018.0,9.0,16.4637,107.5909,Huế,6964.2
2018-10-01,16.6,25.69,82.86,2.69,,2018.0,10.0,16.4637,107.5909,Huế,6059.000000000001
2018-11-01,12.55,24.4,85.59,2.91,,2018.0,11.0,16.4637,107.5909,Huế,4580.75
2018-12-01,9.1,22.81,89.46,3.27,,2018.0,12.0,16.4637,107.5909,Huế,3321.5
,15.27,24.88,84.93,2.52,,2019.5,6.5,16.4637,107.5909,Huế,5573.55
2019-01-01,10.19,21.05,89.74,2.89,,2019.0,1.0,16.4637,107.5909,Huế,3719.35
2019-02-01,17.71,23.22,87.82,2.25,,2019.0,2.0,16.4637,107.5909,Huế,6464.150000000001
2019-03-01,16.19,24.86,86.64,2.08,,2019.0,3.0,16.4637,107.5909,Huế,5909.35
2019-04-01,20.59,27.56,83.08,1.79,,2019.0,4.0,16.4637,107.5909,Huế,7515.35
2019-05-01,19.35,28.44,82.15,1.52,,2019.0,5.0,16.4637,107.5909,Huế,7062.750000000001
2019-06-01,21.91,29.11,79.46,1.74,,2019.0,6.0,16.4637,107.5909,Huế,7997.15
2019-07-01,18.81,28.48,78.63,2.45,,2019.0,7.0,16.4637,107.5909,Huế,6865.65
2019-08-01,16.57,28.29,78.86,2.76,,2019.0,8.0,16.4637,107.5909,Huế,6048.05
2019-09-01,15.01,26.87,82.72,2.3,,2019.0,9.0,16.4637,107.5909,Huế,5478.65
2019-10-01,16.94,25.95,84.21,3.01,,2019.0,10.0,16.4637,107.5909,Huế,6183.1
2019-11-01,11.37,23.79,85.53,3.32,,2019.0,11.0,16.4637,107.5909,Huế,4150.049999999999
2019-12-01,11.02,21.22,84.95,2.99,,2019.0,12.0,16.4637,107.5909,Huế,4022.3
,16.28,25.75,83.63,2.43,,2019.5,6.5,16.4637,107.5909,Huế,5942.200000000001
2020-01-01,13.97,21.4,86.5,3.05,,2020.0,1.0,16.4637,107.5909,Huế,5099.05
2020-02-01,16.38,21.6,85.48,2.88,,2020.0,2.0,16.4637,107.5909,Huế,5978.7
2020-03-01,17.29,25.21,85.14,2.3,,2020.0,3.0,16.4637,107.5909,Huế,6310.849999999999
2020-04-01,13.79,25.08,85.84,2.56,,2020.0,4.0,16.4637,107.5909,Huế,5033.349999999999
2020-05-01,21.41,28.6,80.1,1.6,,2020.0,5.0,16.4637,107.5909,Huế,7814.65
2020-06-01,21.18,29.14,76.4,1.67,,2020.0,6.0,16.4637,107.5909,Huế,7730.7
2020-07-01,22.41,29.03,75.5,1.73,,2020.0,7.0,16.4637,107.5909,Huế,8179.65
2020-08-01,18.93,28.16,80.3,1.88,,2020.0,8.0,16.4637,107.5909,Huế,6909.45
2020-09-01,19.4,28.22,79.63,1.96,,2020.0,9.0,16.4637,107.5909,Huế,7080.999999999999
2020-10-01,8.23,25.77,88.5,4.12,,2020.0,10.0,16.4637,107.5909,Huế,3003.9500000000003
2020-11-01,9.08,23.59,89.07,3.7,,2020.0,11.0,16.4637,107.5909,Huế,3314.2
2020-12-01,6.4,20.74,89.43,3.33,,2020.0,12.0,16.4637,107.5909,Huế,2336.0
,15.7,25.56,83.49,2.56,,2019.5,6.5,16.4637,107.5909,Huế,5730.5
2021-01-01,8.99,18.8,87.09,2.89,,2021.0,1.0,16.4637,107.5909,Huế,3281.35
2021-02-01,17.04,20.54,86.36,2.47,,2021.0,2.0,16.4637,107.5909,Huế,6219.599999999999
2021-03-01,17.01,23.91,87.73,2.39,,2021.0,3.0,16.4637,107.5909,Huế,6208.650000000001
2021-04-01,19.66,25.65,87.03,2.15,,2021.0,4.0,16.4637,107.5909,Huế,7175.9
2021-05-01,22.0,27.8,83.78,1.77,,2021.0,5.0,16.4637,107.5909,Huế,8030.0
2021-06-01,19.85,28.61,79.7,1.77,,2021.0,6.0,16.4637,107.5909,Huế,7245.250000000001
2021-07-01,19.44,28.03,80.53,2.76,,2021.0,7.0,16.4637,107.5909,Huế,7095.6
2021-08-01,20.57,28.32,78.78,2.41,,2021.0,8.0,16.4637,107.5909,Huế,7508.05
2021-09-01,16.94,26.81,86.45,2.54,,2021.0,9.0,16.4637,107.5909,Huế,6183.1
2021-10-01,10.33,25.6,89.24,3.43,,2021.0,10.0,16.4637,107.5909,Huế,3770.45
2021-11-01,9.52,23.5,88.58,3.32,,2021.0,11.0,16.4637,107.5909,Huế,3474.8
2021-12-01,6.66,20.88,87.24,3.52,,2021.0,12.0,16.4637,107.5909,Huế,2430.9
,15.65,24.89,85.2,2.62,,2019.5,6.5,16.4637,107.5909,Huế,5712.25
2022-01-01,11.94,21.42,90.57,2.6,,2022.0,1.0,16.4637,107.5909,Huế,4358.099999999999
2022-02-01,9.23,20.91,89.73,3.21,,2022.0,2.0,16.4637,107.5909,Huế,3368.9500000000003
2022-03-01,15.83,23.74,88.08,2.15,,2022.0,3.0,16.4637,107.5909,Huế,5777.95
2022-04-01,16.88,24.63,86.66,2.42,,2022.0,4.0,16.4637,107.5909,Huế,6161.2
2022-05-01,15.94,26.29,86.74,2.1,,2022.0,5.0,16.4637,107.5909,Huế,5818.099999999999
2022-06-01,21.56,28.29,80.76,1.61,,2022.0,6.0,16.4637,107.5909,Huế,7869.4
2022-07-01,20.04,27.85,83.11,1.92,,2022.0,7.0,16.4637,107.5909,Huế,7314.599999999999
2022-08-01,18.54,27.87,81.28,1.75,,2022.0,8.0,16.4637,107.5909,Huế,6767.099999999999
2022-09-01,16.55,27.23,83.78,2.42,,2022.0,9.0,16.4637,107.5909,Huế,6040.75
2022-10-01,10.43,24.81,86.98,3.32,,2022.0,10.0,16.4637,107.5909,Huế,3806.95
2022-11-01,13.88,24.59,88.56,2.68,,2022.0,11.0,16.4637,107.5909,Huế,5066.200000000001
2022-12-01,6.94,20.64,86.59,3.58,,2022.0,12.0,16.4637,107.5909,Huế,2533.1000000000004
,14.83,24.87,86.05,2.48,,2019.5,6.5,16.4637,107.5909,Huế,5412.95
2023-01-01,7.99,19.83,87.78,3.11,,2023.0,1.0,16.4637,107.5909,Huế,2916.35
2023-02-01,13.03,21.87,88.99,2.83,,2023.0,2.0,16.4637,107.5909,Huế,4755.95
2023-03-01,16.66,22.9,87.05,2.25,,2023.0,3.0,16.4637,107.5909,Huế,6080.9
2023-04-01,17.94,26.9,84.85,1.91,,2023.0,4.0,16.4637,107.5909,Huế,6548.1
2023-05-01,20.47,28.14,81.99,1.97,,2023.0,5.0,16.4637,107.5909,Huế,7471.549999999999
2023-06-01,21.18,28.65,80.89,1.76,,2023.0,6.0,16.4637,107.5909,Huế,7730.7
2023-07-01,21.15,28.48,81.5,1.95,,2023.0,7.0,16.4637,107.5909,Huế,7719.749999999999
2023-08-01,19.02,28.71,77.75,2.51,,2023.0,8.0,16.4637,107.5909,Huế,6942.3
2023-09-01,16.35,27.59,84.23,1.98,,2023.0,9.0,16.4637,107.5909,Huế,5967.750000000001
2023-10-01,10.52,26.3,88.45,2.67,,2023.0,10.0,16.4637,107.5909,Huế,3839.8
2023-11-01,11.29,24.29,87.89,3.05,,2023.0,11.0,16.4637,107.5909,Huế,4120.849999999999
2023-12-01,8.79,22.44,90.22,3.42,,2023.0,12.0,16.4637,107.5909,Huế,3208.35
,15.37,25.52,85.11,2.45,,2019.5,6.5,16.4637,107.5909,Huế,5610.049999999999
2024-01-01,12.58,21.18,88.68,3.02,,2024.0,1.0,16.4637,107.5909,Huế,4591.7
2024-02-01,13.97,22.7,88.57,2.47,,2024.0,2.0,16.4637,107.5909,Huế,5099.05
2024-03-01,14.67,24.49,86.84,2.4,,2024.0,3.0,16.4637,107.5909,Huế,5354.55
2024-04-01,21.24,28.68,78.22,1.92,,2024.0,4.0,16.4637,107.5909,Huế,7752.599999999999
2024-05-01,17.74,28.03,83.87,1.95,,2024.0,5.0,16.4637,107.5909,Huế,6475.099999999999
2024-06-01,19.75,29.03,79.88,1.69,,2024.0,6.0,16.4637,107.5909,Huế,7208.75
2024-07-01,17.23,28.31,81.49,2.29,,2024.0,7.0,16.4637,107.5909,Huế,6288.95
2024-08-01,21.56,29.19,78.12,1.72,,2024.0,8.0,16.4637,107.5909,Huế,7869.4
2024-09-01,16.1,27.93,83.31,1.94,,2024.0,9.0,16.4637,107.5909,Huế,5876.500000000001
2024-10-01,10.55,25.87,85.86,3.17,,2024.0,10.0,16.4637,107.5909,Huế,3850.750000000001
2024-11-01,10.13,23.9,87.63,3.42,,2024.0,11.0,16.4637,107.5909,Huế,3697.45
2024-12-01,6.66,20.95,88.35,3.43,,2024.0,12.0,16.4637,107.5909,Huế,2430.9
,15.17,25.86,84.23,2.45,,2019.5,6.5,16.4637,107.5909,Huế,5537.05
2015-01-01,11.31,15.88,81.67,2.51,,2015.0,1.0,20.8449,106.6881,Hải Phòng,4128.150000000001
2015-02-01,8.43,17.98,85.29,2.3,,2015.0,2.0,20.8449,106.6881,Hải Phòng,3076.95
2015-03-01,9.66,21.37,86.79,2.43,,2015.0,3.0,20.8449,106.6881,Hải Phòng,3525.9
2015-04-01,16.52,23.85,80.3,2.49,,2015.0,4.0,20.8449,106.6881,Hải Phòng,6029.8
2015-05-01,20.65,28.08,87.56,2.45,,2015.0,5.0,20.8449,106.6881,Hải Phòng,7537.249999999999
2015-06-01,21.12,28.8,86.07,2.6,,2015.0,6.0,20.8449,106.6881,Hải Phòng,7708.8
2015-07-01,16.63,28.37,82.01,2.47,,2015.0,7.0,20.8449,106.6881,Hải Phòng,6069.95
2015-08-01,18.72,28.29,84.46,1.85,,2015.0,8.0,20.8449,106.6881,Hải Phòng,6832.799999999999
2015-09-01,14.4,27.58,86.5,2.17,,2015.0,9.0,20.8449,106.6881,Hải Phòng,5256.0
2015-10-01,15.13,25.01,79.18,1.97,,2015.0,10.0,20.8449,106.6881,Hải Phòng,5522.450000000001
2015-11-01,10.79,22.98,86.24,2.4,,2015.0,11.0,20.8449,106.6881,Hải Phòng,3938.35
2015-12-01,7.22,16.9,82.26,2.72,,2015.0,12.0,20.8449,106.6881,Hải Phòng,2635.3
,14.25,23.78,84.01,2.36,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5201.25
2016-01-01,7.59,15.81,85.09,2.6,,2016.0,1.0,20.8449,106.6881,Hải Phòng,2770.35
2016-02-01,11.61,14.55,75.96,2.89,,2016.0,2.0,20.8449,106.6881,Hải Phòng,4237.65
2016-03-01,10.15,18.99,84.22,2.31,,2016.0,3.0,20.8449,106.6881,Hải Phòng,3704.75
2016-04-01,12.16,24.4,88.86,1.9,,2016.0,4.0,20.8449,106.6881,Hải Phòng,4438.4
2016-05-01,17.85,26.74,85.75,2.35,,2016.0,5.0,20.8449,106.6881,Hải Phòng,6515.250000000001
2016-06-01,20.57,28.8,85.8,2.15,,2016.0,6.0,20.8449,106.6881,Hải Phòng,7508.05
2016-07-01,18.51,28.47,87.28,2.32,,2016.0,7.0,20.8449,106.6881,Hải Phòng,6756.150000000001
2016-08-01,16.02,28.2,86.32,1.89,,2016.0,8.0,20.8449,106.6881,Hải Phòng,5847.3
2016-09-01,15.84,27.26,84.65,1.85,,2016.0,9.0,20.8449,106.6881,Hải Phòng,5781.6
2016-10-01,14.96,25.51,81.67,2.48,,2016.0,10.0,20.8449,106.6881,Hải Phòng,5460.400000000001
2016-11-01,11.77,20.72,83.0,2.52,,2016.0,11.0,20.8449,106.6881,Hải Phòng,4296.05
2016-12-01,10.71,18.35,77.26,2.44,,2016.0,12.0,20.8449,106.6881,Hải Phòng,3909.15
,13.98,23.17,83.85,2.31,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5102.7
2017-01-01,9.54,17.81,83.25,2.46,,2017.0,1.0,20.8449,106.6881,Hải Phòng,3482.1
2017-02-01,12.1,17.58,79.96,2.71,,2017.0,2.0,20.8449,106.6881,Hải Phòng,4416.5
2017-03-01,10.18,20.95,85.5,2.57,,2017.0,3.0,20.8449,106.6881,Hải Phòng,3715.7
2017-04-01,14.28,23.42,82.54,2.31,,2017.0,4.0,20.8449,106.6881,Hải Phòng,5212.2
2017-05-01,17.67,26.21,82.37,1.97,,2017.0,5.0,20.8449,106.6881,Hải Phòng,6449.55
2017-06-01,16.61,28.31,87.82,2.22,,2017.0,6.0,20.8449,106.6881,Hải Phòng,6062.65
2017-07-01,15.57,27.97,87.37,2.12,,2017.0,7.0,20.8449,106.6881,Hải Phòng,5683.05
2017-08-01,15.22,28.17,88.13,1.93,,2017.0,8.0,20.8449,106.6881,Hải Phòng,5555.3
2017-09-01,16.36,28.13,87.12,1.66,,2017.0,9.0,20.8449,106.6881,Hải Phòng,5971.4
2017-10-01,13.32,24.1,84.37,2.62,,2017.0,10.0,20.8449,106.6881,Hải Phòng,4861.8
2017-11-01,9.53,20.4,83.0,2.59,,2017.0,11.0,20.8449,106.6881,Hải Phòng,3478.45
2017-12-01,8.25,16.01,77.17,2.8,,2017.0,12.0,20.8449,106.6881,Hải Phòng,3011.25
,13.22,23.28,84.07,2.33,,2019.5,6.5,20.8449,106.6881,Hải Phòng,4825.3
2018-01-01,7.27,16.02,82.8,2.76,,2018.0,1.0,20.8449,106.6881,Hải Phòng,2653.55
2018-02-01,9.09,15.61,78.04,2.39,,2018.0,2.0,20.8449,106.6881,Hải Phòng,3317.85
2018-03-01,13.59,20.3,83.63,2.25,,2018.0,3.0,20.8449,106.6881,Hải Phòng,4960.35
2018-04-01,13.01,22.78,83.42,2.26,,2018.0,4.0,20.8449,106.6881,Hải Phòng,4748.65
2018-05-01,21.14,27.37,87.21,2.22,,2018.0,5.0,20.8449,106.6881,Hải Phòng,7716.1
2018-06-01,18.3,28.58,83.88,2.18,,2018.0,6.0,20.8449,106.6881,Hải Phòng,6679.5
2018-07-01,15.19,28.2,87.32,2.38,,2018.0,7.0,20.8449,106.6881,Hải Phòng,5544.349999999999
2018-08-01,15.44,28.13,86.94,1.75,,2018.0,8.0,20.8449,106.6881,Hải Phòng,5635.599999999999
2018-09-01,16.69,27.11,84.25,1.92,,2018.0,9.0,20.8449,106.6881,Hải Phòng,6091.85
2018-10-01,14.77,24.25,81.18,2.25,,2018.0,10.0,20.8449,106.6881,Hải Phòng,5391.05
2018-11-01,12.94,22.17,83.24,2.11,,2018.0,11.0,20.8449,106.6881,Hải Phòng,4723.099999999999
2018-12-01,9.18,17.43,84.73,2.89,,2018.0,12.0,20.8449,106.6881,Hải Phòng,3350.7
,13.91,23.2,83.94,2.28,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5077.15
2019-01-01,7.65,16.29,84.92,2.48,,2019.0,1.0,20.8449,106.6881,Hải Phòng,2792.25
2019-02-01,10.44,20.51,87.53,2.34,,2019.0,2.0,20.8449,106.6881,Hải Phòng,3810.6
2019-03-01,10.24,21.51,86.51,2.27,,2019.0,3.0,20.8449,106.6881,Hải Phòng,3737.6
2019-04-01,15.12,25.93,87.42,2.36,,2019.0,4.0,20.8449,106.6881,Hải Phòng,5518.799999999999
2019-05-01,14.91,26.81,87.36,2.31,,2019.0,5.0,20.8449,106.6881,Hải Phòng,5442.15
2019-06-01,18.91,28.85,89.23,2.25,,2019.0,6.0,20.8449,106.6881,Hải Phòng,6902.15
2019-07-01,18.34,28.87,87.29,2.12,,2019.0,7.0,20.8449,106.6881,Hải Phòng,6694.1
2019-08-01,16.38,28.45,87.04,2.04,,2019.0,8.0,20.8449,106.6881,Hải Phòng,5978.7
2019-09-01,19.03,27.32,80.04,1.96,,2019.0,9.0,20.8449,106.6881,Hải Phòng,6945.950000000001
2019-10-01,14.09,25.0,83.47,2.29,,2019.0,10.0,20.8449,106.6881,Hải Phòng,5142.85
2019-11-01,12.66,21.1,79.33,2.47,,2019.0,11.0,20.8449,106.6881,Hải Phòng,4620.9
2019-12-01,11.93,17.59,75.74,2.4,,2019.0,12.0,20.8449,106.6881,Hải Phòng,4354.45
,14.15,24.03,84.64,2.27,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5164.75
2020-01-01,8.74,18.05,83.7,2.6,,2020.0,1.0,20.8449,106.6881,Hải Phòng,3190.1
2020-02-01,10.45,18.39,83.85,2.52,,2020.0,2.0,20.8449,106.6881,Hải Phòng,3814.25
2020-03-01,10.21,22.03,86.72,2.53,,2020.0,3.0,20.8449,106.6881,Hải Phòng,3726.65
2020-04-01,11.52,21.67,83.28,2.36,,2020.0,4.0,20.8449,106.6881,Hải Phòng,4204.8
2020-05-01,19.07,27.61,86.83,2.29,,2020.0,5.0,20.8449,106.6881,Hải Phòng,6960.55
2020-06-01,21.5,28.88,87.7,2.84,,2020.0,6.0,20.8449,106.6881,Hải Phòng,7847.5
2020-07-01,21.44,28.95,85.68,2.41,,2020.0,7.0,20.8449,106.6881,Hải Phòng,7825.6
2020-08-01,15.69,28.1,87.45,2.27,,2020.0,8.0,20.8449,106.6881,Hải Phòng,5726.849999999999
2020-09-01,15.41,27.83,86.92,1.89,,2020.0,9.0,20.8449,106.6881,Hải Phòng,5624.65
2020-10-01,11.98,23.19,84.05,3.44,,2020.0,10.0,20.8449,106.6881,Hải Phòng,4372.7
2020-11-01,12.17,21.09,82.6,2.67,,2020.0,11.0,20.8449,106.6881,Hải Phòng,4442.05
2020-12-01,9.8,15.48,77.56,2.82,,2020.0,12.0,20.8449,106.6881,Hải Phòng,3577.0000000000005
,14.0,23.45,84.69,2.55,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5110.0
2021-01-01,9.78,14.64,74.64,2.4,,2021.0,1.0,20.8449,106.6881,Hải Phòng,3569.7
2021-02-01,13.26,18.76,82.9,2.11,,2021.0,2.0,20.8449,106.6881,Hải Phòng,4839.9
2021-03-01,10.32,21.39,87.05,2.48,,2021.0,3.0,20.8449,106.6881,Hải Phòng,3766.8
2021-04-01,12.56,24.41,87.26,2.3,,2021.0,4.0,20.8449,106.6881,Hải Phòng,4584.400000000001
2021-05-01,19.41,27.71,88.78,2.6,,2021.0,5.0,20.8449,106.6881,Hải Phòng,7084.65
2021-06-01,19.56,28.8,85.18,2.58,,2021.0,6.0,20.8449,106.6881,Hải Phòng,7139.4
2021-07-01,20.08,28.78,85.41,2.04,,2021.0,7.0,20.8449,106.6881,Hải Phòng,7329.2
2021-08-01,17.17,28.65,86.83,2.01,,2021.0,8.0,20.8449,106.6881,Hải Phòng,6267.05
2021-09-01,16.3,27.73,86.14,1.67,,2021.0,9.0,20.8449,106.6881,Hải Phòng,5949.5
2021-10-01,11.34,23.39,84.37,3.34,,2021.0,10.0,20.8449,106.6881,Hải Phòng,4139.1
2021-11-01,12.12,20.18,78.68,2.67,,2021.0,11.0,20.8449,106.6881,Hải Phòng,4423.799999999999
2021-12-01,11.47,16.66,75.71,2.51,,2021.0,12.0,20.8449,106.6881,Hải Phòng,4186.55
,14.45,23.44,83.58,2.4,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5274.25
2022-01-01,7.93,17.2,85.1,2.39,,2022.0,1.0,20.8449,106.6881,Hải Phòng,2894.45
2022-02-01,7.96,14.76,83.8,3.1,,2022.0,2.0,20.8449,106.6881,Hải Phòng,2905.4
2022-03-01,11.61,21.37,86.53,2.14,,2022.0,3.0,20.8449,106.6881,Hải Phòng,4237.65
2022-04-01,15.82,22.84,81.15,2.36,,2022.0,4.0,20.8449,106.6881,Hải Phòng,5774.3
2022-05-01,15.8,25.11,85.62,2.41,,2022.0,5.0,20.8449,106.6881,Hải Phòng,5767.0
2022-06-01,18.46,28.02,89.64,2.45,,2022.0,6.0,20.8449,106.6881,Hải Phòng,6737.900000000001
2022-07-01,19.51,28.43,86.67,2.07,,2022.0,7.0,20.8449,106.6881,Hải Phòng,7121.150000000001
2022-08-01,16.93,28.13,87.05,1.98,,2022.0,8.0,20.8449,106.6881,Hải Phòng,6179.45
2022-09-01,15.48,27.82,82.87,1.96,,2022.0,9.0,20.8449,106.6881,Hải Phòng,5650.2
2022-10-01,15.26,23.5,80.16,2.65,,2022.0,10.0,20.8449,106.6881,Hải Phòng,5569.9
2022-11-01,12.9,23.29,85.34,2.21,,2022.0,11.0,20.8449,106.6881,Hải Phòng,4708.5
2022-12-01,10.73,15.2,72.5,2.93,,2022.0,12.0,20.8449,106.6881,Hải Phòng,3916.45
,14.06,23.01,83.86,2.38,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5131.900000000001
2023-01-01,10.2,15.47,75.66,2.6,,2023.0,1.0,20.8449,106.6881,Hải Phòng,3723.0
2023-02-01,10.0,18.66,83.53,2.6,,2023.0,2.0,20.8449,106.6881,Hải Phòng,3650.0
2023-03-01,13.08,21.0,83.42,2.18,,2023.0,3.0,20.8449,106.6881,Hải Phòng,4774.2
2023-04-01,12.35,24.31,85.5,2.34,,2023.0,4.0,20.8449,106.6881,Hải Phòng,4507.75
2023-05-01,19.17,27.28,84.23,2.33,,2023.0,5.0,20.8449,106.6881,Hải Phòng,6997.05
2023-06-01,17.54,28.7,87.03,2.09,,2023.0,6.0,20.8449,106.6881,Hải Phòng,6402.099999999999
2023-07-01,20.84,29.27,84.59,2.33,,2023.0,7.0,20.8449,106.6881,Hải Phòng,7606.6
2023-08-01,15.0,28.26,87.07,1.95,,2023.0,8.0,20.8449,106.6881,Hải Phòng,5475.0
2023-09-01,14.47,27.49,86.75,2.08,,2023.0,9.0,20.8449,106.6881,Hải Phòng,5281.55
2023-10-01,14.37,25.1,83.21,2.49,,2023.0,10.0,20.8449,106.6881,Hải Phòng,5245.049999999999
2023-11-01,13.52,22.06,81.66,2.22,,2023.0,11.0,20.8449,106.6881,Hải Phòng,4934.8
2023-12-01,9.45,17.55,79.37,2.65,,2023.0,12.0,20.8449,106.6881,Hải Phòng,3449.2499999999995
,14.2,23.78,83.48,2.32,,2019.5,6.5,20.8449,106.6881,Hải Phòng,5183.0
2024-01-01,7.49,16.98,86.14,2.72,,2024.0,1.0,20.8449,106.6881,Hải Phòng,2733.85
2024-02-01,7.9,18.32,83.25,2.82,,2024.0,2.0,20.8449,106.6881,Hải Phòng,2883.5
2024-03-01,10.37,20.9,84.46,2.5,,2024.0,3.0,20.8449,106.6881,Hải Phòng,3785.05
2024-04-01,15.07,26.5,86.24,2.3,,2024.0,4.0,20.8449,106.6881,Hải Phòng,5500.55
2024-05-01,16.34,27.08,85.74,2.16,,2024.0,5.0,20.8449,106.6881,Hải Phòng,5964.1
2024-06-01,15.44,28.72,89.13,2.32,,2024.0,6.0,20.8449,106.6881,Hải Phòng,5635.599999999999
2024-07-01,16.58,28.61,88.51,2.65,,2024.0,7.0,20.8449,106.6881,Hải Phòng,6051.7
2024-08-01,18.44,28.72,87.49,1.89,,2024.0,8.0,20.8449,106.6881,Hải Phòng,6730.6
2024-09-01,13.8,27.75,86.53,2.42,,2024.0,9.0,20.8449,106.6881,Hải Phòng,5037.0
2024-10-01,16.38,24.48,79.16,2.53,,2024.0,10.0,20.8449,106.6881,Hải Phòng,5978.7
2024-11-01,13.76,21.97,75.65,2.35,,2024.0,11.0,20.8449,106.6881,Hải Phòng,5022.4
2024-12-01,9.8,16.92,73.63,2.72,,2024.0,12.0,20.8449,106.6881,Hải Phòng,3577.0000000000005
,13.46,23.92,83.82,2.45,,2019.5,6.5,20.8449,106.6881,Hải Phòng,4912.900000000001
2015-01-01,13.18,13.58,77.69,0.25,,2015.0,1.0,21.386,103.0181,Điện Biên,4810.7
2015-02-01,14.46,16.74,68.53,0.26,,2015.0,2.0,21.386,103.0181,Điện Biên,5277.900000000001
2015-03-01,17.62,22.1,64.51,0.22,,2015.0,3.0,21.386,103.0181,Điện Biên,6431.3
2015-04-01,19.68,22.94,67.32,0.16,,2015.0,4.0,21.386,103.0181,Điện Biên,7183.2
2015-05-01,21.28,27.35,65.15,0.1,,2015.0,5.0,21.386,103.0181,Điện Biên,7767.200000000001
2015-06-01,16.72,25.43,79.09,0.06,,2015.0,6.0,21.386,103.0181,Điện Biên,6102.799999999999
2015-07-01,15.97,24.91,80.29,0.06,,2015.0,7.0,21.386,103.0181,Điện Biên,5829.05
2015-08-01,16.18,24.11,86.69,0.11,,2015.0,8.0,21.386,103.0181,Điện Biên,5905.7
2015-09-01,15.47,23.76,85.95,0.12,,2015.0,9.0,21.386,103.0181,Điện Biên,5646.55
2015-10-01,15.41,21.52,81.97,0.18,,2015.0,10.0,21.386,103.0181,Điện Biên,5624.65
2015-11-01,13.4,19.92,82.12,0.21,,2015.0,11.0,21.386,103.0181,Điện Biên,4891.0
2015-12-01,8.87,14.7,83.8,0.15,,2015.0,12.0,21.386,103.0181,Điện Biên,3237.55
,15.69,21.44,76.98,0.16,,2019.5,6.5,21.386,103.0181,Điện Biên,5726.849999999999
2016-01-01,11.59,14.11,77.97,0.26,,2016.0,1.0,21.386,103.0181,Điện Biên,4230.35
2016-02-01,12.03,13.73,71.76,0.19,,2016.0,2.0,21.386,103.0181,Điện Biên,4390.95
2016-03-01,17.11,20.71,62.65,0.24,,2016.0,3.0,21.386,103.0181,Điện Biên,6245.15
2016-04-01,20.97,25.99,60.07,0.18,,2016.0,4.0,21.386,103.0181,Điện Biên,7654.049999999999
2016-05-01,19.43,26.49,68.56,0.1,,2016.0,5.0,21.386,103.0181,Điện Biên,7091.95
2016-06-01,18.52,25.56,79.17,0.07,,2016.0,6.0,21.386,103.0181,Điện Biên,6759.8
2016-07-01,16.85,24.24,86.68,0.07,,2016.0,7.0,21.386,103.0181,Điện Biên,6150.250000000001
2016-08-01,16.92,24.38,88.59,0.09,,2016.0,8.0,21.386,103.0181,Điện Biên,6175.8
2016-09-01,15.13,23.33,87.58,0.13,,2016.0,9.0,21.386,103.0181,Điện Biên,5522.450000000001
2016-10-01,14.86,22.11,85.87,0.16,,2016.0,10.0,21.386,103.0181,Điện Biên,5423.9
2016-11-01,12.85,17.7,85.86,0.19,,2016.0,11.0,21.386,103.0181,Điện Biên,4690.25
2016-12-01,13.0,14.76,83.18,0.26,,2016.0,12.0,21.386,103.0181,Điện Biên,4745.0
,15.78,21.11,78.2,0.16,,2019.5,6.5,21.386,103.0181,Điện Biên,5759.7
2017-01-01,10.45,15.38,86.4,0.19,,2017.0,1.0,21.386,103.0181,Điện Biên,3814.25
2017-02-01,13.99,15.57,80.06,0.21,,2017.0,2.0,21.386,103.0181,Điện Biên,5106.35
2017-03-01,16.85,19.69,77.96,0.27,,2017.0,3.0,21.386,103.0181,Điện Biên,6150.250000000001
2017-04-01,17.14,21.38,82.68,0.15,,2017.0,4.0,21.386,103.0181,Điện Biên,6256.1
2017-05-01,18.96,23.47,81.56,0.15,,2017.0,5.0,21.386,103.0181,Điện Biên,6920.400000000001
